Account_ID,EVENT_ID,TRANSACTION_COUNT,STATUS_ID,INPLAY_BET,AVG_BET_SIZE,MAX_BET_SIZE,MIN_BET_SIZE,STDEV_BET_SIZE
1005043,101187943,6,S,Y,5294.50732057847,11436.1358124495,127.068175693883,5501.86942993056
1005043,101191295,3,C,N,2.58450798764935,2.58450798764935,2.58450798764935,4.2146848510894E-08
1005043,101191295,7,S,Y,4.61519283508812,6.46126996912337,0.180915559135454,2.72849700795031
1005046,101187238,4,S,N,209.625,300,143.84,65.3500795714894
1005046,101187943,2,S,N,78.255,100,56.51,30.752073913803
1005049,101191295,1,C,N,100,100,100,0
1005049,101191295,1,S,N,200,200,200,0
1005054,101191295,1,S,N,10,10,10,0
1005055,101187238,1,C,N,383.263739224138,383.263739224138,383.263739224138,0
1005055,101187238,1,C,N,638.772898706897,638.772898706897,638.772898706897,0
1005055,101187238,4,S,Y,239.539837015086,492.366150323276,51.1018318965517,195.083265129097
1005055,101187238,4,S,Y,239.539837015086,383.263739224138,127.754579741379,109.091240727981
1005055,101187943,4,C,N,540.039746699003,635.340878469415,254.136351387766,190.602263540824
1005055,101187943,5,C,N,305.98016707087,635.340878469415,2.54136351387766,317.724311573215
1005055,101187943,4,S,Y,289.080099703584,635.340878469415,12.7068175693883,257.371876916047
1005055,101187943,7,S,Y,162.828790853447,317.670439234708,2.54136351387766,126.715365176157
1005055,101191295,2,C,N,452.288897838636,646.126996912337,258.450798764935,274.128468614647
1005055,101191295,1,C,N,646.126996912337,646.126996912337,646.126996912337,0
1005055,101191295,2,S,Y,646.126996912337,646.126996912337,646.126996912337,0
1005055,101191295,3,S,Y,436.790464939365,646.126996912337,18.1174009934219,362.581509257454
1005056,101187238,7,C,N,3193.86449353448,3193.86449353448,3193.86449353448,0
1005056,101187238,12,S,N,1064.62149784483,5157.50348599138,14.5767975484914,1579.33199664616
1005056,101187943,5,C,N,3176.70439234708,6353.40878469415,635.340878469415,2911.49766768583
1005056,101187943,6,C,N,2117.80292823139,3176.70439234708,635.340878469415,1249.32423994064
1005056,101187943,3,S,N,2117.80292823138,3812.04527081649,417.469784424683,1697.29593960443
1005056,101187943,2,S,Y,1906.02263540824,2541.36351387766,1270.68175693883,898.507687061483
1005056,101187943,10,S,Y,1115.65858259229,1906.02263540825,355.790891942873,616.649519760557
1005056,101191295,1,C,N,3230.63498456169,3230.63498456169,3230.63498456169,0
1005059,101187943,1,S,N,377.24,377.24,377.24,0
1005059,101191295,10,S,N,19.252,40.563964,5.2943,12.2516960972735
1005062,101187238,4,C,N,447.141029094828,638.772898706897,255.509159482759,188.049649642346
1005062,101187238,3,S,Y,660.065328663792,1277.54579741379,191.631869612069,558.089171166614
1005062,101191295,2,C,N,775.352396294805,904.577795677272,646.126996912337,182.752312409765
1005062,101191295,6,S,Y,1507.62965946212,5169.0159752987,258.450798764935,1828.74106700132
1005062,101191295,1,S,Y,646.126996912337,646.126996912337,646.126996912337,0
1005063,101187238,1,S,N,758.76,758.76,758.76,0
1005063,101187943,1,S,N,377.24,377.24,377.24,0
1005063,101187943,3,S,Y,238.918666666667,339.516,188.62,87.1198462196379
1005063,101191295,1,S,N,221.398,221.398,221.398,0
1005064,101187238,9,S,N,555.555555555556,2692.08,4,891.04674225193
1005067,101187238,1,C,N,7587.6,7587.6,7587.6,0
1005067,101187238,1,S,N,3793.8,3793.8,3793.8,0
1005067,101187238,2,S,Y,3129.885,4362.87,1896.9,1743.70410920259
1005067,101187238,9,S,Y,1970.66833333333,3805.465935,18.21024,1601.52371649749
1005067,101187943,1,C,N,3772.4,3772.4,3772.4,0
1005067,101187943,5,S,N,754.48,2523.16974,109.286428,998.942683278409
1005067,101187943,16,S,Y,713.219375,3395.16,37.724,950.930313084693
1005067,101187943,6,S,Y,565.86,1886.2,2.527508,714.559108390541
1005067,101191295,1,S,N,7700.8,7700.8,7700.8,0
1005067,101191295,7,S,Y,1815.18857142857,6470.828224,10.030292,2488.24564776525
1005067,101191295,2,S,Y,1347.64,1347.64,1347.64,0
1005069,101187943,1,C,N,163.817960743443,163.817960743443,163.817960743443,0
1005069,101187943,1,C,N,114.67257252041,114.67257252041,114.67257252041,0
1005069,101187943,2,S,Y,122.863470557582,163.817960743443,81.9089803717214,57.9183954609202
1005069,101187943,1,S,Y,114.67257252041,114.67257252041,114.67257252041,0
1005070,101191295,1,S,N,40,40,40,0
1005071,101187238,4,C,N,2000,2000,2000,0
1005071,101187238,15,S,Y,499.4,2000,25.57,641.445534944316
1005071,101187943,12,C,N,936.666666666667,1330,200,447.809483299911
1005071,101187943,1,L,N,1330,1330,1330,0
1005071,101187943,2,S,N,950,1000,900,70.7106781186548
1005071,101187943,11,S,Y,386.636363636364,1000,5,363.80759212179
1005073,101187238,1,S,N,35.76,35.76,35.76,0
1005073,101191295,1,S,N,42.8,42.8,42.8,0
1005074,101187238,79,C,N,2974.14,10044.78,24.86,1897.88926291747
1005074,101187238,107,C,N,3809.23859813084,8008,1.39,2276.24881036325
1005074,101187238,65,S,Y,1589.97092307692,10044.78,4.56,2480.52545393658
1005074,101187238,78,S,Y,1329.47076923077,8008,1.39,1865.34653480834
1005074,101187943,193,C,N,2056.67658031088,4288,0.04,998.745600567967
1005074,101187943,149,C,N,1573.32234899329,1988,5,342.643711992637
1005074,101187943,74,S,Y,646.044594594595,2026.72,4.26,701.155958414172
1005074,101187943,86,S,Y,567.532325581395,3365.91,0.04,706.990289149841
1005075,101191295,1,C,N,100,100,100,0
1005075,101191295,1,S,N,100,100,100,0
1005076,101187238,1,C,N,90,90,90,0
1005076,101187238,1,L,N,92,92,92,0
1005076,101187238,1,S,N,90,90,90,0
1005076,101187238,2,S,Y,47.5,62.48,32.52,21.184919164349
1005077,101187238,1,C,N,96,96,96,0
1005077,101187238,1,S,N,95,95,95,0
1005078,101187943,38,C,N,177.275996105263,188.62,1.810752,42.9226946001011
1005078,101187943,59,C,N,48.3906208474577,1126.136848,12.467782,143.812515678624
1005078,101187943,3,S,N,125.746666666667,188.62,82.70987,55.6718514992113
1005078,101187943,2,S,N,188.62,188.62,188.62,0
1005078,101187943,44,S,Y,163.193595318182,188.62,1.810752,53.9596399813895
1005078,101187943,29,S,Y,254.071790413793,3504.65391,6.394218,723.97797786262
1005079,101187238,1,C,N,948.45,948.45,948.45,0
1005079,101187238,1,S,N,2276.28,2276.28,2276.28,0
1005079,101187238,5,S,Y,918.47898,3581.3472,62.5977,1497.90500449021
1005079,101187238,5,S,Y,1593.396,5321.544291,126.826734,2239.15915881784
1005079,101187943,3,C,N,1674.9456,1674.9456,1674.9456,0
1005079,101187943,13,S,Y,544.676523076923,1508.96,42.892188,536.031245957902
1005079,101187943,1,S,Y,2263.44,2263.44,2263.44,0
1005079,101191295,2,S,Y,1925.2,2993.686,856.714,1511.06739240578
1005081,101191295,2,C,N,10,10,10,0
1005081,101191295,1,C,N,150,150,150,0
1005081,101191295,2,S,N,125,190.76,59.24,92.9986838616547
1005081,101191295,7,S,Y,10,20,1,5.5075705472861
1005081,101191295,4,S,Y,187.5,500,50,213.600093632938
1005082,101191295,1,S,N,20,20,20,0
1005084,101187238,1,S,N,94.845,94.845,94.845,0
1005084,101187238,1,S,N,3414.42,3414.42,3414.42,0
1005084,101187238,4,S,Y,1730.92125,4078.335,112.391325,1808.80826816123
1005084,101187238,1,S,Y,94.845,94.845,94.845,0
1005084,101187943,5,C,N,1508.96,3772.4,943.1,1265.30142574803
1005084,101187943,19,S,N,446.731578947368,1886.2,10.147756,621.877492766377
1005084,101187943,1,S,Y,943.1,943.1,943.1,0
1005084,101187943,14,S,Y,936.363571428572,3772.4,84.78469,872.466499659276
1005085,101187238,1,S,N,10,10,10,0
1005085,101187943,1,S,N,10,10,10,0
1005085,101187943,1,S,Y,10,10,10,0
1005085,101191295,1,C,N,10,10,10,0
1005085,101191295,1,S,Y,10,10,10,0
1005085,101191295,1,S,Y,10,10,10,0
1005088,101187238,1,S,Y,8.53605,8.53605,8.53605,0
1005088,101187943,2,C,N,9.431,9.431,9.431,0
1005088,101187943,2,S,Y,6.6017,9.431,3.7724,4.0012344320222
1005088,101187943,1,S,Y,4.7155,4.7155,4.7155,0
1005089,101187238,1,S,N,50.23,50.23,50.23,0
1005092,101187238,1,S,N,50,50,50,0
1005092,101187943,1,S,N,20,20,20,0
1005092,101191295,1,S,N,8,8,8,0
1005094,101187238,1,S,N,40,40,40,0
1005094,101187238,1,S,Y,30.2,30.2,30.2,0
1005094,101191295,2,S,Y,30,47,13,24.0416305603426
1005096,101187238,1,S,Y,9.4845,9.4845,9.4845,0
1005096,101187943,1,S,N,47.155,47.155,47.155,0
1005096,101191295,1,S,N,47.013384,47.013384,47.013384,0
1005098,101187238,1,S,N,20,20,20,0
1005098,101187943,1,S,N,20,20,20,0
1005098,101191295,1,S,N,50,50,50,0
1005101,101187238,1,S,N,189.69,189.69,189.69,0
1005101,101187238,3,S,Y,205.4975,426.8025,65.917275,193.82657336502
1005101,101187238,2,S,Y,284.535,379.38,189.69,134.131085323276
1005102,101187238,1,S,N,50,50,50,0
1005102,101187238,1,S,Y,40,40,40,0
1005104,101191295,4,S,N,50,95.92,10,38.6355354563645
1005104,101191295,1,S,Y,100,100,100,0
1005106,101187238,3,S,Y,372.61752424569,638.772898706897,159.693224676724,243.93543001756
1005106,101187238,1,S,Y,283.615167025862,283.615167025862,283.615167025862,0
1005106,101187943,5,C,N,128.847130153598,158.835219617354,83.8649959579628,41.0628826394561
1005106,101187943,2,C,N,48.9212476421449,55.9099973053085,41.9324979789814,9.88358455767629
1005106,101187943,18,S,Y,83.5826222341986,158.835219617354,41.9324979789814,39.3840342961006
1005106,101187943,12,S,Y,91.1714160603611,158.835219617354,30.2676394502829,43.0891673786773
1005106,101191295,2,S,Y,143.440193314539,143.440193314539,143.440193314539,0
1005106,101191295,4,S,Y,171.869781178682,286.880386629078,113.718351456571,77.943379186523
1005107,101187238,1,S,Y,9.01947332974138,9.01947332974138,9.01947332974138,0
1005107,101191295,1,S,Y,6.83602362733253,6.83602362733253,6.83602362733253,0
1005109,101187238,3,S,Y,73.3333333333333,127.75,20,53.8831683676204
1005110,101187238,1,S,N,76.881357,76.881357,76.881357,0
1005110,101187943,1,S,N,132.034,132.034,132.034,0
1005110,101187943,2,S,Y,37.724,56.586,18.862,26.6748962134813
1005111,101187943,1,C,N,17.277592,17.277592,17.277592,0
1005111,101187943,1,S,N,377.24,377.24,377.24,0
1005111,101187943,8,S,Y,168.654573,754.461138,5.073878,285.461034209696
1005111,101191295,1,S,Y,96.26,96.26,96.26,0
1005112,101187238,4,C,N,108.591392780172,127.754579741379,51.1018318965517,38.3263739224136
1005112,101187238,14,S,Y,175.206280788177,638.772898706897,10.0159590517241,188.539528331748
1005112,101187238,17,S,Y,144.287525354969,511.018318965517,25.5509159482759,112.35547782127
1005112,101187943,3,C,N,15.248181083266,25.4136351387766,7.62409054163298,9.16301645887924
1005112,101187943,6,C,N,41.5089373933351,101.654540555106,20.3309081110213,31.4006690875008
1005112,101187943,35,S,Y,23.7435962582284,76.2409054163298,5.08272702775532,17.5808305306183
1005112,101187943,29,S,Y,34.5975970785828,101.654540555106,9.65718135273511,19.5562182294907
1005112,101191295,2,C,N,116.302859444221,129.225399382467,103.380319505974,18.2752312409761
1005112,101191295,6,S,Y,111.995346131472,258.450798764935,25.8450798764935,82.8118734194715
1005113,101187238,1,S,N,28.4535,28.4535,28.4535,0
1005114,101191295,1,S,N,20,20,20,0
1005116,101187238,1,S,N,100,100,100,0
1005116,101191295,1,S,N,100,100,100,0
1005117,101187238,1,S,N,4000,4000,4000,0
1005117,101187943,1,S,N,1000,1000,1000,0
1005119,101191295,1,S,N,430.747023761579,430.747023761579,430.747023761579,0
1005119,101191295,6,S,Y,234.401951939858,861.506970063096,6.46126996912337,314.847990491517
1005119,101191295,2,S,Y,323.063498456168,430.747023761579,215.379973150758,152.287501931058
1005121,101187238,1,C,N,379.38,379.38,379.38,0
1005121,101187238,4,S,Y,142.2675,190.543605,93.991395,55.2538132634061
1005121,101191295,1,S,Y,192.52,192.52,192.52,0
1005121,101191295,1,S,Y,192.52,192.52,192.52,0
1005125,101187238,1,S,N,200,200,200,0
1005125,101187943,1,S,N,100,100,100,0
1005125,101191295,1,S,N,150,150,150,0
1005126,101187238,1,S,Y,56.907,56.907,56.907,0
1005126,101187943,2,C,N,18.862,18.862,18.862,0
1005126,101187943,6,S,Y,11.6315666666667,18.862,3.7724,6.01418845786085
1005126,101187943,3,S,Y,22.0056666666667,37.724,9.431,14.4060904597095
1005127,101187238,2,S,Y,119.97,139.94,100,28.2418448405907
1005128,101187238,2,L,N,80.04918,139.479057,20.619303,84.0465380635649
1005128,101187943,2,L,N,52.540101,63.715836,41.364366,15.8048760064877
1005129,101187238,1,C,N,607.008,607.008,607.008,0
1005129,101187238,7,S,Y,433.577142857143,1081.289907,151.752,350.298367864299
1005129,101187238,8,S,Y,455.256,607.008,4.969878,267.244877893917
1005129,101187943,2,S,N,301.792,357.284004,246.299996,78.4775446600621
1005129,101187943,1,S,Y,603.584,603.584,603.584,0
1005129,101187943,3,S,Y,306.821866666667,603.584,15.0896,294.279440968705
1005129,101191295,2,S,N,1540.16,1540.16,1540.16,0
1005129,101191295,1,S,Y,616.064,616.064,616.064,0
1005131,101191295,2,S,N,100,136.96,63.04,52.2693332653096
1005133,101187943,1,S,Y,20.3243359732773,20.3243359732773,20.3243359732773,0
1005136,101187238,2,C,N,151.752,182.1024,121.4016,42.9219473034483
1005136,101187238,1,C,N,91.0512,91.0512,91.0512,0
1005136,101187238,1,S,N,303.504,303.504,303.504,0
1005136,101187238,18,S,Y,261.350666666667,758.76,75.876,172.440080475263
1005136,101187238,21,S,Y,121.546125714286,242.8032,9.10512,65.0653601757271
1005136,101187943,2,C,N,150.896,181.0752,120.7168,42.67983394157
1005136,101187943,2,C,N,67.9032,75.448,60.3584,10.6699584853925
1005136,101187943,27,S,Y,117.92242962963,543.2256,2.414336,111.490699064815
1005136,101187943,7,S,Y,71.1366857142857,120.7168,41.817054,24.9839795373355
1005136,101191295,1,C,N,184.8192,184.8192,184.8192,0
1005136,101191295,11,S,Y,229.623854545454,369.6384,123.2128,78.3681310883495
1005136,101191295,2,S,Y,184.8192,279.82782,89.81058,134.362478946352
1005140,101187238,1,S,N,50,50,50,0
1005144,101187238,3,C,N,68.1357758620689,127.754579741379,12.7754579741379,57.6077307120806
1005144,101187238,1,S,N,51.1018318965517,51.1018318965517,51.1018318965517,0
1005144,101187238,15,S,Y,192.483566810345,766.527478448276,12.7754579741379,299.046572143915
1005144,101187238,25,S,Y,153.816514008621,766.527478448276,12.7754579741379,236.446083287138
1005144,101187943,3,C,N,38.1204527081649,50.8272702775532,12.7068175693883,22.0088536326894
1005144,101187943,8,C,N,38.1204527081649,127.068175693883,12.7068175693883,39.017527272008
1005144,101187943,56,S,Y,27.6827097047388,127.068175693883,6.35340878469415,23.7558664029588
1005144,101187943,25,S,Y,26.9384532471032,127.068175693883,6.35340878469415,25.0541770220445
1005144,101191295,3,C,N,516.90159752987,516.90159752987,516.90159752987,0
1005144,101191295,4,S,Y,419.982547993019,516.90159752987,129.225399382467,193.838099073702
1005144,101191295,5,S,Y,346.324070345013,631.472836622365,14.6541602899718,289.964340470154
1005147,101187238,4,C,N,2555.09159482759,2555.09159482759,2555.09159482759,0
1005147,101187238,6,S,Y,468.433459051725,1518.98917766703,63.8772898706897,562.340128363423
1005147,101187238,8,S,Y,990.097992995691,2555.09159482759,48.4956384698276,920.340334617227
1005147,101191295,1,C,N,129.225399382467,129.225399382467,129.225399382467,0
1005147,101191295,7,S,Y,384.907082446349,1292.25399382467,6.46126996912337,495.45565748031
1005147,101191295,4,S,Y,662.280171835144,1292.25399382467,64.6126996912337,513.686251660181
1005148,101191295,1,S,N,103,103,103,0
1005151,101187238,1,C,N,59.6230623653017,59.6230623653017,59.6230623653017,0
1005151,101187238,1,S,N,596.192297279095,596.192297279095,596.192297279095,0
1005151,101187238,11,S,Y,156.635244599824,596.192297279095,11.9195022898707,178.759462276305
1005151,101187238,6,S,Y,198.726507273707,298.08976091056,63.3790470096983,113.569254515135
1005151,101187943,2,C,N,74.118866882242,74.118866882242,74.118866882242,0
1005151,101187943,2,C,N,86.4063594718403,148.250440582053,24.5622783616276,87.4607382585645
1005151,101187943,2,S,N,74.118866882242,74.118866882242,74.118866882242,0
1005151,101187943,22,S,Y,53.2317467112515,222.369307464295,2.10933171651846,57.8375681681421
1005151,101187943,4,S,Y,78.3597672460251,148.250440582053,5.08272702775532,80.7501493059006
1005151,101191295,1,S,Y,150.767273459525,150.767273459525,150.767273459525,0
1005152,101187238,2,C,N,135.495567,135.495567,135.495567,0
1005152,101187238,3,S,N,54.194433,54.194433,54.194433,9.5367431640625E-07
1005152,101187238,1,S,N,54.194433,54.194433,54.194433,0
1005152,101187238,11,S,Y,82.5272211818182,270.991134,5.6907,80.3758416833301
1005152,101187238,7,S,Y,127.363285714286,541.963299,3.129885,187.517178319087
1005152,101187943,1,C,N,26.953798,26.953798,26.953798,0
1005152,101187943,2,C,N,36.526263,46.098728,26.953798,13.5375098283418
1005152,101187943,4,S,N,28.896584,61.67874,12.411196,22.7760765293835
1005152,101187943,16,S,Y,96.837508,538.906202,13.467468,126.632086863856
1005152,101187943,17,S,Y,64.1962622352941,269.462532,13.467468,60.1642320536905
1005152,101191295,1,S,N,55.002964,55.002964,55.002964,0
1005153,101187238,2,S,Y,322.580313846983,638.772898706897,6.38772898706897,447.163841830696
1005153,101187943,1,C,N,127.068175693883,127.068175693883,127.068175693883,0
1005153,101187943,4,S,Y,177.895445971436,635.340878469415,7.96717461600647,305.714187869924
1005153,101187943,5,S,Y,114.361358124495,254.136351387766,63.5340878469415,82.8383156608275
1005153,101191295,7,S,Y,369.21542680705,646.126996912337,129.225399382467,220.604342806331
1005153,101191295,4,S,Y,565.361122298295,791.221275338972,323.063498456169,200.31826118317
1005155,101187238,2,S,N,19.5,29,10,13.4350288425444
1005156,101187943,1,S,Y,282.93,282.93,282.93,0
1005158,101187238,17,C,N,3159.15432571627,14053.0037715517,0.600446524784483,5058.50424112361
1005158,101187238,6,C,N,1105.65201037176,1277.54579741379,373.937654903017,362.089509297016
1005158,101187238,94,S,Y,684.198485898236,11497.9121767241,1.07313846982759,1544.37208787892
1005158,101187238,38,S,Y,864.92472815761,13925.7985365032,47.5502545797414,2264.56906638227
1005158,101187943,9,C,N,856.044180963502,2541.36351387766,1.13090676367556,809.98420196025
1005158,101187943,15,C,N,781.586183239019,4447.38614928591,2.33805443276745,1107.66507241726
1005158,101187943,8,S,N,282.72669091889,528.6671449744,99.1258838587982,166.696380259098
1005158,101187943,50,S,Y,414.592452654271,5082.72702775532,1.11819994610617,769.651404047602
1005158,101187943,38,S,Y,351.555509013034,1524.8181083266,1.13090676367556,436.423670657499
1005158,101191295,9,C,N,3884.52555630137,20309.7486615653,24.2556074640891,6744.55005571572
1005158,101191295,4,C,N,521.747550006711,1292.25399382467,19.3838099073701,581.834281353613
1005158,101191295,35,S,Y,946.124500009589,12022.8339401262,7.23662236541818,2114.33434558559
1005158,101191295,32,S,Y,899.046544754329,12784.0749228084,0.697817156665324,2383.93523442234
1005159,101191295,1,S,N,15.4016,15.4016,15.4016,0
1005161,101187238,3,C,N,425.848599137931,511.018318965517,255.509159482759,147.518282007785
1005161,101187238,6,S,N,425.848599137931,757.009762257543,204.407327586207,204.724748585362
1005161,101187238,2,S,N,2555.09159482759,2555.09159482759,2555.09159482759,0
1005161,101187238,2,S,Y,255.509159482759,255.509159482759,255.509159482759,0
1005161,101187238,37,S,Y,435.056136416588,1022.03663793103,12.7754579741379,273.002729383694
1005161,101187943,3,C,N,338.848468517021,508.272702775532,254.136351387766,146.725690884596
1005161,101187943,5,C,N,203.309081110213,254.136351387766,101.654540555106,71.8806149649187
1005161,101187943,1,S,N,2033.09081110213,2033.09081110213,2033.09081110213,0
1005161,101187943,23,S,Y,269.605520602673,1016.54540555106,6.89980194017785,211.569025615207
1005161,101187943,19,S,Y,326.364577571657,1440.10175559148,5.08272702775532,361.168975722284
1005161,101191295,1,S,N,1550.70479258961,1550.70479258961,1550.70479258961,0
1005161,101191295,15,S,Y,447.981384525887,1033.80319505974,14.1501812323802,330.038941072472
1005163,101187943,6,C,N,264.725366028923,317.670439234708,158.835219617354,82.0221547158945
1005163,101187943,13,S,Y,145.028773604461,317.670439234708,13.1515561843169,69.7608642851887
1005163,101187943,8,S,Y,168.365332794395,317.670439234708,76.2409054163298,66.8942270324607
1005165,101187943,1,S,Y,100,100,100,0
1005167,101187238,1,C,N,153.305495689655,153.305495689655,153.305495689655,0
1005167,101187238,2,S,N,102.203663793103,153.305495689655,51.1018318965517,72.2689037302134
1005167,101187238,23,S,Y,201.07459941904,1022.03663793103,25.5509159482759,213.408810795991
1005167,101187238,5,S,Y,81.7629310344826,178.856411637931,25.5509159482759,61.0019757305973
1005167,101187943,2,C,N,25.4136351387766,25.4136351387766,25.4136351387766,0
1005167,101187943,1,C,N,127.068175693883,127.068175693883,127.068175693883,0
1005167,101187943,25,S,Y,60.9927243330638,203.309081110213,3.88828617623282,50.864010409799
1005167,101187943,15,S,Y,106.737267582862,508.272702775532,25.4136351387766,125.68100668275
1005167,101191295,1,C,N,103.380319505974,103.380319505974,103.380319505974,0
1005167,101191295,2,S,N,142.147939320714,155.070479258961,129.225399382467,18.275231240977
1005167,101191295,17,S,Y,112.50211240356,258.450798764935,25.8450798764935,89.2444948327848
1005167,101191295,3,S,Y,86.1502662549785,167.669955698752,10.0149684521412,78.9652930466258
1005171,101191295,1,S,N,15,15,15,0
1005173,101191295,1,L,N,127,127,127,0
1005173,101191295,1,S,N,100,100,100,0
1005174,101191295,1,S,Y,64.6126996912337,64.6126996912337,64.6126996912337,0
1005175,101191295,1,S,N,96.26,96.26,96.26,0
1005176,101187238,2,S,Y,318.1196145,592.762281,43.476948,388.403383770611
1005176,101187943,5,S,Y,43.3826,130.1478,1.905062,51.0139013712249
1005177,101187238,1,S,N,20,20,20,0
1005178,101191295,2,C,N,899.370012082159,924.724035440999,874.015988723319,35.8560036947904
1005178,101191295,1,S,Y,258.127735266479,258.127735266479,258.127735266479,0
1005179,101187238,1,C,N,1052.7795,1052.7795,1052.7795,0
1005179,101187238,6,C,N,2279.675451,8429.8236,259.8753,3082.52549312906
1005179,101187238,19,S,N,132.982673684211,1298.674647,7.5876,289.178139267462
1005179,101187238,5,S,Y,459.1484388,1618.112607,18.969,662.525052084903
1005179,101187238,42,S,Y,26.6920928571429,107.800827,2.541846,32.9410164690101
1005179,101187943,2,C,N,271.6128,271.6128,271.6128,0
1005179,101187943,1,C,N,837.4728,837.4728,837.4728,0
1005179,101187943,1,S,Y,628.1046,628.1046,628.1046,0
1005179,101187943,1,S,Y,837.4728,837.4728,837.4728,0
1005179,101191295,4,C,N,207.348853,250.276,159.040772,37.4951020668352
1005179,101191295,17,S,Y,38.8437411764706,214.236256,0.19252,62.1863682940681
1005181,101187238,17,S,Y,5260.48269523327,15703.8229000539,409.38955078125,4974.7206198806
1005181,101187238,13,S,Y,11792.7304376658,31696.4222521552,242.222683189655,8832.09093410199
1005181,101187943,14,S,N,907.630734014705,6353.40878469415,3.7993384532471,1655.66304653067
1005181,101187943,5,S,Y,5082.72702775532,12706.8175693883,1598.86073430342,4662.66610181232
1005181,101187943,31,S,Y,2049.48670474005,12706.8175693883,6.07385879816761,3182.56292053452
1005181,101191295,1,S,N,12922.5399382467,12922.5399382467,12922.5399382467,0
1005181,101191295,14,S,Y,7384.30853614098,12922.5399382467,69.3165042287555,6208.60000703812
1005181,101191295,25,S,Y,5905.60075177876,48794.8388347429,19.2287394281112,9959.89871069854
1005182,101187238,1,S,N,3.7938,3.7938,3.7938,0
1005182,101187238,5,S,Y,44.38746,132.783,3.7938,51.8724985166321
1005182,101187238,4,S,Y,38.88645,87.2574,3.7938,38.3836328374688
1005182,101187943,1,C,N,188.62,188.62,188.62,0
1005182,101187943,3,S,N,188.62,188.62,188.62,2.69739830469722E-06
1005182,101187943,3,S,N,188.62,188.62,188.62,2.69739830469722E-06
1005182,101187943,3,S,Y,45.2688,75.448,22.6344,27.2031632631207
1005182,101187943,3,S,Y,10.0597333333333,18.862,3.7724,7.85287681638604
1005182,101191295,3,C,N,32.0866666666667,38.504,19.252,11.1151473824387
1005182,101191295,4,S,Y,24.065,38.504,19.252,9.62599999999999
1005185,101187238,2,S,Y,94.845,94.845,94.845,0
1005185,101187943,8,S,Y,25.699475,113.172,7.5448,35.9700099167921
1005185,101187943,1,S,Y,282.93,282.93,282.93,0
1005185,101191295,5,S,Y,152.86088,192.52,96.26,51.7230697065826
1005186,101187238,1,S,N,304.5,304.5,304.5,0
1005188,101191295,1,S,N,300,300,300,0
1005189,101187238,1,C,N,150,150,150,0
1005189,101187238,1,C,N,200,200,200,0
1005189,101187238,1,S,Y,500,500,500,0
1005189,101187238,1,S,Y,500,500,500,0
1005189,101187943,1,C,N,20,20,20,0
1005189,101187943,1,S,Y,60,60,60,0
1005189,101187943,1,S,Y,100,100,100,0
1005189,101191295,1,C,N,70,70,70,0
1005192,101187238,3,C,N,20,20,20,0
1005192,101187238,1,S,N,5,5,5,0
1005192,101187238,1,S,N,5,5,5,0
1005192,101187238,3,S,Y,38.9833333333333,90,6.95,44.6609542367081
1005192,101187943,2,C,N,15,20,10,7.07106781186548
1005192,101187943,1,S,N,5,5,5,0
1005192,101187943,1,S,N,5,5,5,0
1005192,101187943,5,S,Y,18,20,10,4.47213595499958
1005192,101187943,1,S,Y,18.05,18.05,18.05,0
1005192,101191295,1,C,N,10,10,10,0
1005192,101191295,1,C,N,5,5,5,0
1005192,101191295,1,S,N,5,5,5,0
1005192,101191295,1,S,N,5,5,5,0
1005192,101191295,2,S,Y,10,10,10,0
1005193,101187238,1,S,N,100,100,100,0
1005193,101191295,2,S,N,40,40,40,0
1005194,101187238,1,C,N,50,50,50,0
1005194,101187238,4,S,Y,37.5,50,15.75,16.2903345576449
1005194,101187943,1,S,Y,100,100,100,0
1005197,101187238,11,C,N,638.772898706896,1277.54579741379,63.8772898706897,488.149563776807
1005197,101187238,16,C,N,568.108646787446,3193.86449353448,19.1631869612069,753.555197688235
1005197,101187238,4,S,N,319.386449353448,638.772898706897,42.0312567349138,245.424960321061
1005197,101187238,1,S,N,159.693224676724,159.693224676724,159.693224676724,0
1005197,101187238,65,S,Y,397.218470242042,1596.93224676724,2.45288793103448,361.484578918385
1005197,101187238,90,S,Y,415.628232758621,3193.86449353448,6.38772898706897,556.927280139907
1005197,101187943,8,C,N,138.980817165185,254.136351387766,63.5340878469415,61.075631024837
1005197,101187943,20,C,N,194.16144314201,635.340878469415,31.7670439234708,182.965709206935
1005197,101187943,145,S,Y,209.005240710284,1270.68175693883,3.7993384532471,209.228553803015
1005197,101187943,55,S,Y,221.098625707357,1906.02263540825,3.55790891942873,290.100180943403
1005197,101191295,5,C,N,394.137468116526,646.126996912337,161.531749228084,237.841445141145
1005197,101191295,2,C,N,969.190495368503,1292.25399382467,646.126996912337,456.88078102441
1005197,101191295,5,S,N,775.352396294804,1292.25399382467,323.063498456169,368.349061686275
1005197,101191295,38,S,Y,450.588563636235,2584.50798764935,0.736584776480064,536.448800503556
1005197,101191295,15,S,Y,648.280753568711,1938.38099073701,129.225399382467,493.960763814942
1005200,101191295,2,S,N,1044.421,2021.46,67.382,1381.74180476745
1005200,101191295,2,S,Y,1439.087,2695.28,182.894,1776.52517755815
1005201,101191295,2,S,Y,100,100,100,0
1005201,101191295,1,S,Y,500,500,500,0
1005203,101187238,2,S,N,94.845,101.578995,88.111005,9.52330705795284
1005204,101187238,1,S,N,49.25,49.25,49.25,0
